LOCATION
POINT(5.389755 52.144547)
POINT(5.449219 52.172012)
POINT(5.401669 52.119827)
POINT(5.414199829 52.122573853)
POINT(5.405960083 52.134933472)
POINT(5.408706665 52.150039673)
POINT(5.451828 52.175858)
POINT(5.406784 52.159515)
POINT(5.417633 52.134933)
POINT(5.463638306 52.1459198)
POINT(5.401955 52.139282)
POINT(5.410538 52.140121)
POINT(5.438919067 52.170639038)
POINT(5.421066284 52.165145874)
POINT(5.416946 52.168167)
POINT(5.405960083 52.150039673)
POINT(5.427246 52.128067)
POINT(5.407824 52.143467)
POINT(5.417142 52.163773)
POINT(5.4142 52.148438)
POINT(5.431213 52.172546)
POINT(5.468788 52.166519)
POINT(5.421066284 52.170639038)
POINT(5.423813 52.168922)
POINT(5.413219 52.168285)
POINT(5.404586792 52.140426636)
POINT(5.497970581 52.163772583)
POINT(5.426559448 52.137680054)
POINT(5.427932739 52.126693726)
POINT(5.459518433 52.172012329)
POINT(5.423438 52.169266)
POINT(5.414199829 52.15965271)
POINT(5.421581 52.15107)
POINT(5.422047 52.13925)
POINT(5.436935 52.172012)
POINT(5.440292358 52.169265747)
POINT(5.409622 52.121201)
POINT(5.42930603 52.144546509)
POINT(5.447158813 52.134933472)
POINT(5.394973755 52.140426636)
POINT(5.414199829 52.148666382)
POINT(5.495223999 52.137680054)
POINT(5.405960083 52.141799927)
POINT(5.417339 52.155533)
POINT(5.427933 52.172165)
POINT(5.39772 52.156448)
POINT(5.397720337 52.156906128)
POINT(5.463777 52.166704)
POINT(5.420944 52.162857)
POINT(5.455801 52.169701)
POINT(5.415872 52.153503)
POINT(5.404994 52.139613)
POINT(5.408457 52.143173)
POINT(5.443147 52.170101)
POINT(5.407333 52.141914)
POINT(5.491421 52.164935)
POINT(5.453384 52.166657)
POINT(5.393647 52.147491)
POINT(5.465059 52.16661)
POINT(5.484176 52.164865)
POINT(5.492615 52.163773)
POINT(5.448198 52.16787)
POINT(5.452065 52.167883)
POINT(5.469574 52.166732)
POINT(5.46723 52.166145)
POINT(5.44078 52.170876)
POINT(5.421138 52.151409)
POINT(5.416277 52.153385)
POINT(5.403263 52.139513)
POINT(5.407505 52.142744)
POINT(5.409393 52.122917)
POINT(5.41881 52.15671)
POINT(5.401382 52.129898)
POINT(5.419985 52.162665)
POINT(5.399094 52.128983)
POINT(5.415115 52.122574)
POINT(5.421066284 52.122573853)
POINT(5.421902 52.166505)
POINT(5.44769 52.167715)
POINT(5.427736 52.171031)
POINT(5.421066 52.164459)
POINT(5.419297 52.160383)
POINT(5.418073 52.157087)
POINT(5.419692993 52.161026001)
POINT(5.407962 52.142874)
POINT(5.407264 52.142452)
POINT(5.414257 52.150631)
POINT(5.43785 52.156121)
POINT(5.489044 52.132874)
POINT(5.392227173 52.152786255)
POINT(5.425887 52.137966)
POINT(5.46196 52.175217)
POINT(5.484862 52.173136)
POINT(5.468577 52.177321)
POINT(5.451736 52.174759)
POINT(5.392914 52.140427)
POINT(5.391962 52.147597)
POINT(5.389007 52.146358)
POINT(5.4032 52.148743)
POINT(5.400379 52.150772)
POINT(5.390854 52.142487)
POINT(5.446379 52.174022)
POINT(5.42873 52.137755)
POINT(5.493301 52.163773)
POINT(5.448971 52.174641)
POINT(5.407605 52.160611)
POINT(5.417376 52.154805)
POINT(5.385442 52.133011)
POINT(5.409804 52.145051)
POINT(5.388614 52.138185)
POINT(5.417925 52.158469)
POINT(5.402871 52.137857)
POINT(5.435868 52.166196)
POINT(5.429126 52.173321)
POINT(5.411023 52.154834)
POINT(5.413961 52.151165)
POINT(5.407931 52.158867)
POINT(5.395659 52.153685)
POINT(5.402282 52.153981)
POINT(5.391083 52.145362)
POINT(5.390187 52.143826)
POINT(5.395828 52.13969)
POINT(5.434704 52.172364)
POINT(5.448937 52.167678)
POINT(5.474098 52.165533)
POINT(5.459992 52.166589)
POINT(5.497221 52.163909)
POINT(5.508129 52.163073)
POINT(5.398895 52.13187)
POINT(5.419693 52.161962)
POINT(5.489718 52.164795)
POINT(5.440292 52.106094)
POINT(5.40241 52.109987)
POINT(5.465012 52.101517)
POINT(5.40057 52.143242)
POINT(5.388422 52.144947)
POINT(5.388657 52.144547)
POINT(5.39574 52.138892)
POINT(5.399191 52.155127)
POINT(5.403489 52.158373)
POINT(5.445964 52.168493)
POINT(5.445328 52.174301)
POINT(5.422638 52.169824)
POINT(5.422838 52.169541)
POINT(5.400091 52.158496)
POINT(5.469131 52.101151)
POINT(5.493066 52.098836)
POINT(5.476455 52.101059)
POINT(5.464212 52.126531)
POINT(5.484237671 52.100601196)
POINT(5.412714 52.143326)
POINT(5.44075 52.17125)
POINT(5.421524 52.141342)
POINT(5.413081 52.152533)
POINT(5.416689 52.158429)
POINT(5.401961 52.140337)
POINT(5.417976 52.157368)
POINT(5.422272 52.167208)
POINT(5.416364 52.158303)
POINT(5.400466919 52.122573853)
POINT(5.409941 52.14713)
POINT(5.488463 52.16504)
POINT(5.392629 52.138245)
POINT(5.417231 52.155864)
POINT(5.417144 52.096133)
POINT(5.426834 52.172836)
POINT(5.437747 52.165846)
POINT(5.427723 52.163806)
POINT(5.416946411 52.128067017)
POINT(5.416946411 52.133560181)
POINT(5.427017 52.17247)
POINT(5.421066 52.140198)
POINT(5.43837 52.171738)
POINT(5.449718 52.168088)
POINT(5.418319702 52.134933472)
POINT(5.418319702 52.126693726)
POINT(5.405785 52.157097)
POINT(5.405960083 52.140426636)
POINT(5.396347046 52.154159546)
POINT(5.461108 52.167514)
POINT(5.423812866 52.169265747)
POINT(5.396347046 52.154159546)
POINT(5.393600464 52.154159546)
POINT(5.418319702 52.148666382)
POINT(5.422439575 52.166519165)
POINT(5.416946411 52.155532837)
POINT(5.419692993 52.161026001)
POINT(5.412826538 52.147293091)
POINT(5.42930603 52.129440308)
POINT(5.425186157 52.13218689)
POINT(5.432052612 52.13218689)
POINT(5.405201 52.140724)
POINT(5.417864 52.155695)
POINT(5.419377 52.161014)
POINT(5.420887 52.164234)
POINT(5.436434 52.171569)
POINT(5.446261 52.168207)
POINT(5.470395 52.165885)
POINT(5.459285 52.166745)
POINT(5.487969 52.164651)
POINT(5.501427 52.163617)
POINT(5.481491 52.175217)
POINT(5.423126 52.169945)
POINT(5.410884 52.166411)
POINT(5.470972 52.166113)
POINT(5.427932739 52.13218689)
POINT(5.443741 52.168032)
POINT(5.427475 52.133102)
POINT(5.46717 52.17574)
POINT(5.505596 52.166074)
POINT(5.482178 52.165146)
POINT(5.48656 52.166153)
POINT(5.484237671 52.174758911)
POINT(5.428264 52.172076)
POINT(5.42108 52.16512)
POINT(5.432086 52.14487)
POINT(5.427517 52.171297)
POINT(5.494815 52.164114)
POINT(5.469488 52.166002)
POINT(5.459635 52.166735)
POINT(5.445529 52.168359)
POINT(5.434924 52.172321)
POINT(5.424434 52.170886)
POINT(5.4469 52.131481)
POINT(5.434754 52.11636)
POINT(5.413897 52.111788)
POINT(5.412921 52.10893)
POINT(5.418474 52.114044)
POINT(5.405708 52.103984)
POINT(5.427771 52.137142)
POINT(5.428025 52.137157)
POINT(5.424707 52.142336)
POINT(5.393146 52.153361)
POINT(5.407741 52.150768)
POINT(5.414417 52.150246)
POINT(5.413883 52.151268)
POINT(5.395635 52.155717)
POINT(5.466546 52.16947)
POINT(5.480207 52.149345)
POINT(5.40135 52.139699)
POINT(5.415217 52.150252)
POINT(5.436533 52.167821)
POINT(5.424285 52.142245)
POINT(5.422045 52.167345)
POINT(5.418479 52.160006)
POINT(5.415788 52.159884)
POINT(5.41332 52.157923)
POINT(5.414035 52.153134)
POINT(5.413921 52.151207)
POINT(5.414094 52.152016)
POINT(5.420967 52.165147)
POINT(5.414332 52.159899)
POINT(5.493575 52.164292)
POINT(5.469634 52.166071)
POINT(5.462106 52.166622)
POINT(5.447418 52.168282)
POINT(5.456148 52.17351)
POINT(5.457842 52.170387)
POINT(5.412412 52.124692)
POINT(5.404957 52.161991)
POINT(5.409488 52.15846)
POINT(5.41758 52.15345)
POINT(5.402997 52.141172)
POINT(5.409406 52.144866)
POINT(5.414992 52.15323)
POINT(5.411146 52.143684)
POINT(5.403905 52.139743)
POINT(5.443294 52.123687)
POINT(5.408135 52.12612)
POINT(5.489731 52.164022)
POINT(5.423128 52.14099)
POINT(5.421996 52.133721)
POINT(5.42712 52.134453)
POINT(5.426102 52.130985)
POINT(5.394934 52.14701)
POINT(5.408098 52.15153)
POINT(5.506210327 52.133560181)
POINT(5.521316528 52.128067017)
POINT(5.506210327 52.133560181)
POINT(5.430623 52.172489)
POINT(5.424795 52.149776)
POINT(5.40449 52.14104)
POINT(5.413728 52.149235)
POINT(5.421956 52.164775)
POINT(5.417463 52.155754)
POINT(5.4068 52.142976)
POINT(5.427056 52.172767)
POINT(5.405794 52.162124)
POINT(5.408631 52.155742)
POINT(5.417259 52.155218)
POINT(5.444489 52.16851)
POINT(5.41051 52.159577)
POINT(5.399093 52.144891)
POINT(5.422543 52.170091)
POINT(5.421083 52.164188)
POINT(5.419173 52.161144)
POINT(5.417857 52.155692)
POINT(5.406515 52.141823)
POINT(5.477371 52.175034)
POINT(5.452741 52.17692)
POINT(5.498314 52.12841)
POINT(5.465569 52.166218)
POINT(5.496261 52.164299)
POINT(5.430679321 52.143173218)
POINT(5.4075 52.1571)
POINT(5.436772 52.166922)
POINT(5.397392 52.154678)
POINT(5.413174 52.165368)
POINT(5.440292358 52.129440308)
POINT(5.405501 52.161484)
POINT(5.427932739 52.169265747)
POINT(5.446609 52.167343)
POINT(5.473002 52.16577)
POINT(5.506966 52.165798)
POINT(5.474125 52.171638)
POINT(5.445957 52.168064)
POINT(5.407333374 52.134933472)
POINT(5.468996 52.17725)
POINT(5.484237671 52.17338562)
POINT(5.480576 52.174759)
POINT(5.498886 52.163773)
POINT(5.502335 52.163567)
POINT(5.488952 52.164541)
POINT(5.473319 52.165687)
POINT(5.46023 52.166676)
POINT(5.446756 52.168208)
POINT(5.436267 52.171753)
POINT(5.429288 52.173432)
POINT(5.389468 52.145439)
POINT(5.419495 52.17058)
POINT(5.408343 52.162085)
POINT(5.491104126 52.163772583)
POINT(5.400295 52.111909)
POINT(5.411953 52.144565)
POINT(5.38817 52.126249)
POINT(5.399323 52.126465)
POINT(5.423445 52.170069)
POINT(5.434799194 52.172012329)
POINT(5.41719 52.160371)
POINT(5.407029 52.14191)
POINT(5.411985 52.166585)
POINT(5.416403 52.158706)
POINT(5.421829 52.165576)
POINT(5.444986 52.137632)
POINT(5.422091 52.127144)
POINT(5.420744 52.127949)
POINT(5.404653 52.161345)
POINT(5.445786 52.090302)
POINT(5.433991 52.102212)
POINT(5.48993 52.164177)
POINT(5.501574 52.163916)
POINT(5.406173 52.152565)
POINT(5.470736 52.104095)
POINT(5.417016 52.155855)
POINT(5.421516 52.165424)
POINT(5.400533 52.144154)
POINT(5.416765 52.152926)
POINT(5.410257 52.145344)
POINT(5.407762 52.152292)
POINT(5.418581 52.161239)
POINT(5.492103 52.164022)
POINT(5.386891 52.133065)
POINT(5.410057 52.144967)
POINT(5.439314 52.172129)
POINT(5.407498 52.141965)
POINT(5.421607 52.165962)
POINT(5.438323 52.172647)
POINT(5.481798 52.122627)
POINT(5.495224 52.163773)
POINT(5.439606 52.169952)
POINT(5.473938 52.165146)
POINT(5.427246 52.172012)
POINT(5.496855 52.16422)
POINT(5.46959 52.166176)
POINT(5.395176 52.153133)
POINT(5.423538 52.170364)
POINT(5.46755 52.166519)
POINT(5.416162 52.149105)
POINT(5.438162 52.173687)
POINT(5.415052 52.124517)
POINT(5.416669 52.134999)
POINT(5.463242 52.169008)
POINT(5.445822 52.168028)
POINT(5.461225 52.16693)
POINT(5.417681 52.151444)
POINT(5.456232 52.143614)
POINT(5.420383 52.096563)
POINT(5.41601 52.099909)
POINT(5.414118 52.103899)
POINT(5.411451 52.108229)
POINT(5.409663 52.109763)
POINT(5.40196 52.119518)
POINT(5.398543 52.128297)
POINT(5.395416 52.140228)
POINT(5.394438 52.142349)
POINT(5.424893 52.173105)
POINT(5.480117798 52.17338562)
POINT(5.402915 52.138171)
POINT(5.403288 52.121183)
POINT(5.422519 52.112989)
POINT(5.479431 52.091675)
POINT(5.4037 52.117588)
POINT(5.420503 52.107626)
POINT(5.440252 52.173312)
POINT(5.442055 52.173573)
POINT(5.462906 52.167689)
POINT(5.456694 52.169337)
POINT(5.451043 52.170012)
POINT(5.438592 52.172693)
POINT(5.527798 52.135033)
POINT(5.516599 52.134678)
POINT(5.488984 52.165595)
POINT(5.4142 52.161575)
POINT(5.423559 52.167853)
POINT(5.436858 52.163774)
POINT(5.460205 52.166519)
POINT(5.405960083 52.147293091)
POINT(5.493164 52.164459)
POINT(5.438919067 52.130813599)
POINT(5.428487 52.140021)
POINT(5.433919 52.143623)
POINT(5.439835 52.132187)
POINT(5.445976 52.128968)
POINT(5.420444 52.140377)
POINT(5.438919067 52.129440308)
POINT(5.416946411 52.161026001)
POINT(5.418319702 52.161026001)
POINT(5.414544 52.099128)
POINT(5.403018 52.129374)
POINT(5.427932739 52.128067017)
POINT(5.42930603 52.129440308)
POINT(5.430679 52.1315)
POINT(5.440332 52.118986)
POINT(5.427932739 52.128067017)
POINT(5.425186157 52.125320435)
POINT(5.48701 52.164963)
POINT(5.469329 52.166125)
POINT(5.446988 52.168797)
POINT(5.39329 52.148709)
POINT(5.410079956 52.1459198)
POINT(5.423957 52.136246)
POINT(5.425961 52.137345)
POINT(5.405783 52.151053)
POINT(5.480507 52.170572)
POINT(5.490302 52.164459)
POINT(5.407333 52.144547)
POINT(5.408706665 52.114334106)
POINT(5.449448 52.097855)
POINT(5.419692993 52.162399292)
POINT(5.416296 52.15416)
POINT(5.440292358 52.13218689)
POINT(5.456772 52.172699)
POINT(5.403213501 52.148666382)
POINT(5.470504761 52.166519165)
POINT(5.408706665 52.137680054)
POINT(5.394973755 52.155532837)
POINT(5.397720337 52.147293091)
POINT(5.434799194 52.136306763)
POINT(5.418214 52.1568)
POINT(5.41008 52.144609)
POINT(5.490089 52.164549)
POINT(5.445786 52.154846)
POINT(5.415573 52.122116)
POINT(5.422439575 52.123947144)
POINT(5.423162 52.167459)
POINT(5.42930603 52.112960815)
POINT(5.400466919 52.128067017)
POINT(5.407333374 52.133560181)
POINT(5.39772 52.136307)
POINT(5.480117798 52.174758911)
POINT(5.479203 52.16652)
POINT(5.388794 52.142487)
POINT(5.393143 52.153702)
POINT(5.426592 52.17337)
POINT(5.389525 52.133781)
POINT(5.409805 52.134935)
POINT(5.436344 52.170306)
POINT(5.420958 52.164525)
POINT(5.418766 52.159074)
POINT(5.415049 52.150519)
POINT(5.422111 52.170274)
POINT(5.412477 52.159013)
POINT(5.414956 52.159935)
POINT(5.404338 52.161247)
POINT(5.401721 52.124855)
POINT(5.40458 52.116779)
POINT(5.410157 52.105118)
POINT(5.409306 52.106487)
POINT(5.41263 52.10146)
POINT(5.410965 52.102519)
POINT(5.409652 52.103033)
POINT(5.402561 52.118458)
POINT(5.399538 52.128987)
POINT(5.405715 52.141034)
POINT(5.414645 52.150005)
POINT(5.4178 52.155715)
POINT(5.422489 52.17097)
POINT(5.423134 52.169772)
POINT(5.39875 52.119141)
POINT(5.463922 52.166519)
POINT(5.445419 52.167984)
POINT(5.398136 52.155981)
POINT(5.453751 52.177708)
POINT(5.41934 52.161522)
POINT(5.47531 52.109185)
POINT(5.46318 52.126236)
POINT(5.45906 52.121201)
POINT(5.442162 52.093806)
POINT(5.519821 52.144142)
POINT(5.423126 52.13562)
POINT(5.458832 52.173386)
POINT(5.476685 52.1315)
